Latitude,Longitude,f(Arts & Entertainment),f(College & University),f(Event),f(Food),f(Nightlife Spot),f(Outdoors & Recreation),f(Professional & Other Places),f(Residence),f(Shop & Service),f(Travel & Transport)
45.067838895984885,7.700943946838379,0.0,2.0,0.0,4.0,0.0,0.0,2.0,5.0,10.0,0.0
45.067838895984885,7.703089714050293,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,2.0,0.0
45.06634763540941,7.662320137023926,1.0,2.0,0.0,2.0,0.0,3.0,7.0,3.0,7.0,5.0
45.06634763540941,7.66446590423584,1.0,0.0,0.0,4.0,0.0,1.0,9.0,7.0,6.0,2.0
45.06634763540941,7.666611671447754,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,8.0,2.0
45.06634763540941,7.668757438659668,2.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,6.0,2.0
45.06634763540941,7.670903205871582,2.0,1.0,0.0,6.0,0.0,1.0,6.0,4.0,8.0,2.0
45.06634763540941,7.673048973083496,0.0,0.0,0.0,3.0,3.0,2.0,4.0,5.0,8.0,0.0
45.06634763540941,7.67519474029541,0.0,3.0,0.0,3.0,0.0,0.0,6.0,1.0,7.0,2.0
45.06634763540941,7.677340507507324,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,4.0
45.06634763540941,7.679486274719238,1.0,0.0,0.0,8.0,0.0,0.0,11.0,1.0,2.0,6.0
45.06634763540941,7.681632041931152,0.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,17.0,2.0
45.06634763540941,7.683777809143066,2.0,0.0,0.0,10.0,0.0,1.0,3.0,2.0,11.0,0.0
45.06634763540941,7.6859235763549805,1.0,2.0,0.0,5.0,1.0,0.0,10.0,1.0,9.0,1.0
45.06634763540941,7.6880693435668945,0.0,1.0,0.0,12.0,1.0,0.0,5.0,4.0,7.0,0.0
45.06634763540941,7.690215110778809,2.0,0.0,0.0,11.0,3.0,1.0,0.0,4.0,7.0,2.0
45.06634763540941,7.692360877990723,1.0,1.0,0.0,17.0,2.0,1.0,0.0,3.0,2.0,3.0
45.06634763540941,7.694506645202637,2.0,8.0,0.0,8.0,1.0,1.0,2.0,0.0,8.0,0.0
45.06634763540941,7.696652412414551,1.0,1.0,0.0,10.0,6.0,1.0,5.0,1.0,2.0,2.0
45.06634763540941,7.698798179626465,3.0,0.0,0.0,5.0,3.0,1.0,4.0,4.0,3.0,6.0
45.06634763540941,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45.06634763540941,7.703089714050293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.06485637483393,7.662320137023926,1.0,15.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0
45.06485637483393,7.66446590423584,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0
45.06485637483393,7.666611671447754,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
45.06485637483393,7.668757438659668,2.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0
45.06485637483393,7.670903205871582,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,3.0,3.0
45.06485637483393,7.673048973083496,1.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,9.0,3.0
45.06485637483393,7.67519474029541,0.0,3.0,0.0,12.0,0.0,0.0,2.0,3.0,6.0,3.0
45.06485637483393,7.677340507507324,0.0,0.0,0.0,16.0,3.0,0.0,2.0,2.0,6.0,1.0
45.06485637483393,7.679486274719238,1.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,11.0,4.0
45.06485637483393,7.681632041931152,2.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,11.0,2.0
45.06485637483393,7.683777809143066,1.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,12.0,3.0
45.06485637483393,7.6859235763549805,2.0,4.0,0.0,3.0,0.0,1.0,12.0,2.0,2.0,2.0
45.06485637483393,7.6880693435668945,3.0,7.0,0.0,1.0,3.0,2.0,5.0,0.0,2.0,1.0
45.06485637483393,7.690215110778809,2.0,6.0,0.0,5.0,2.0,0.0,5.0,2.0,1.0,2.0
45.06485637483393,7.692360877990723,1.0,7.0,0.0,9.0,2.0,0.0,1.0,2.0,4.0,3.0
45.06485637483393,7.694506645202637,1.0,0.0,0.0,10.0,5.0,0.0,2.0,1.0,7.0,4.0
45.06485637483393,7.696652412414551,1.0,0.0,0.0,8.0,15.0,0.0,1.0,1.0,4.0,0.0
45.06485637483393,7.698798179626465,3.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,1.0,1.0
45.06485637483393,7.700943946838379,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
45.06485637483393,7.703089714050293,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
45.06336511425845,7.662320137023926,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
45.06336511425845,7.66446590423584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
45.06336511425845,7.666611671447754,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0
45.06336511425845,7.668757438659668,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,2.0
45.06336511425845,7.670903205871582,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
45.06336511425845,7.673048973083496,0.0,1.0,0.0,3.0,0.0,2.0,4.0,1.0,2.0,4.0
45.06336511425845,7.67519474029541,0.0,1.0,0.0,6.0,1.0,0.0,5.0,8.0,7.0,2.0
45.06336511425845,7.677340507507324,0.0,0.0,0.0,10.0,1.0,0.0,6.0,1.0,5.0,6.0
45.06336511425845,7.679486274719238,2.0,0.0,0.0,5.0,0.0,4.0,4.0,1.0,8.0,6.0
45.06336511425845,7.681632041931152,0.0,0.0,0.0,16.0,1.0,0.0,2.0,1.0,5.0,5.0
45.06336511425845,7.683777809143066,2.0,1.0,0.0,12.0,1.0,1.0,1.0,1.0,10.0,0.0
45.06336511425845,7.6859235763549805,1.0,1.0,0.0,10.0,0.0,1.0,4.0,0.0,8.0,5.0
45.06336511425845,7.6880693435668945,2.0,2.0,0.0,4.0,2.0,3.0,8.0,3.0,2.0,3.0
45.06336511425845,7.690215110778809,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0
45.06336511425845,7.692360877990723,2.0,2.0,0.0,9.0,1.0,2.0,5.0,3.0,2.0,2.0
45.06336511425845,7.694506645202637,1.0,0.0,0.0,6.0,16.0,1.0,1.0,0.0,3.0,2.0
45.06336511425845,7.696652412414551,1.0,0.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0
45.06336511425845,7.698798179626465,0.0,0.0,0.0,10.0,6.0,2.0,2.0,2.0,4.0,1.0
45.06336511425845,7.700943946838379,0.0,0.0,0.0,7.0,4.0,0.0,2.0,5.0,9.0,0.0
45.06336511425845,7.703089714050293,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0
45.061873853682975,7.662320137023926,0.0,22.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0
45.061873853682975,7.66446590423584,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
45.061873853682975,7.666611671447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
45.061873853682975,7.668757438659668,0.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0,1.0
45.061873853682975,7.670903205871582,0.0,0.0,0.0,3.0,1.0,0.0,9.0,2.0,6.0,3.0
45.061873853682975,7.673048973083496,1.0,0.0,0.0,7.0,0.0,1.0,11.0,7.0,1.0,2.0
45.061873853682975,7.67519474029541,0.0,0.0,0.0,10.0,1.0,1.0,6.0,4.0,3.0,5.0
45.061873853682975,7.677340507507324,1.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,10.0,8.0
45.061873853682975,7.679486274719238,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,8.0,13.0
45.061873853682975,7.681632041931152,5.0,0.0,0.0,12.0,2.0,0.0,4.0,1.0,1.0,4.0
45.061873853682975,7.683777809143066,0.0,1.0,0.0,9.0,1.0,0.0,3.0,7.0,9.0,0.0
45.061873853682975,7.6859235763549805,1.0,0.0,0.0,14.0,0.0,0.0,3.0,4.0,3.0,4.0
45.061873853682975,7.6880693435668945,0.0,0.0,0.0,12.0,0.0,2.0,4.0,3.0,8.0,0.0
45.061873853682975,7.690215110778809,2.0,1.0,0.0,6.0,1.0,0.0,4.0,7.0,7.0,0.0
45.061873853682975,7.692360877990723,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
45.061873853682975,7.694506645202637,2.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0,1.0,0.0
45.061873853682975,7.696652412414551,0.0,0.0,0.0,4.0,2.0,1.0,0.0,4.0,1.0,0.0
45.061873853682975,7.698798179626465,2.0,1.0,0.0,6.0,4.0,1.0,3.0,3.0,6.0,2.0
45.061873853682975,7.700943946838379,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,4.0,1.0
45.061873853682975,7.703089714050293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0
45.0603825931075,7.662320137023926,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0
45.0603825931075,7.66446590423584,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
45.0603825931075,7.666611671447754,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.0,3.0
45.0603825931075,7.668757438659668,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,1.0,2.0
45.0603825931075,7.670903205871582,1.0,1.0,0.0,6.0,2.0,0.0,3.0,6.0,6.0,1.0
45.0603825931075,7.673048973083496,0.0,1.0,0.0,8.0,0.0,1.0,3.0,6.0,4.0,7.0
45.0603825931075,7.67519474029541,1.0,0.0,0.0,3.0,1.0,0.0,3.0,5.0,8.0,8.0
45.0603825931075,7.677340507507324,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,26.0
45.0603825931075,7.679486274719238,2.0,0.0,0.0,5.0,1.0,1.0,3.0,7.0,6.0,5.0
45.0603825931075,7.681632041931152,2.0,1.0,0.0,8.0,4.0,0.0,3.0,6.0,5.0,1.0
45.0603825931075,7.683777809143066,1.0,0.0,0.0,4.0,5.0,0.0,6.0,2.0,8.0,4.0
45.0603825931075,7.6859235763549805,1.0,1.0,0.0,10.0,4.0,0.0,5.0,3.0,5.0,1.0
45.0603825931075,7.6880693435668945,3.0,1.0,0.0,4.0,2.0,0.0,2.0,5.0,10.0,1.0
45.0603825931075,7.690215110778809,1.0,0.0,0.0,10.0,1.0,1.0,0.0,8.0,5.0,2.0
45.0603825931075,7.692360877990723,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0
45.0603825931075,7.694506645202637,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
45.0603825931075,7.696652412414551,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
45.0603825931075,7.698798179626465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
45.0603825931075,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
45.0603825931075,7.703089714050293,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
45.05889133253202,7.662320137023926,0.0,2.0,0.0,9.0,1.0,0.0,7.0,3.0,6.0,0.0
45.05889133253202,7.66446590423584,0.0,2.0,0.0,6.0,0.0,1.0,3.0,5.0,6.0,5.0
45.05889133253202,7.666611671447754,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0
45.05889133253202,7.668757438659668,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,3.0,1.0
45.05889133253202,7.670903205871582,2.0,0.0,0.0,2.0,0.0,0.0,7.0,9.0,4.0,2.0
45.05889133253202,7.673048973083496,0.0,0.0,0.0,6.0,1.0,1.0,7.0,5.0,8.0,2.0
45.05889133253202,7.67519474029541,1.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,4.0,12.0
45.05889133253202,7.677340507507324,1.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,3.0
45.05889133253202,7.679486274719238,4.0,0.0,0.0,10.0,11.0,1.0,0.0,1.0,2.0,1.0
45.05889133253202,7.681632041931152,0.0,0.0,0.0,9.0,8.0,0.0,1.0,5.0,5.0,2.0
45.05889133253202,7.683777809143066,0.0,0.0,0.0,12.0,2.0,2.0,3.0,4.0,6.0,0.0
45.05889133253202,7.6859235763549805,0.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0
45.05889133253202,7.6880693435668945,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0
45.05889133253202,7.690215110778809,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0
45.05889133253202,7.692360877990723,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
45.05889133253202,7.694506645202637,1.0,1.0,0.0,2.0,2.0,5.0,5.0,0.0,5.0,1.0
45.05889133253202,7.696652412414551,2.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0
45.05889133253202,7.698798179626465,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
45.05889133253202,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05889133253202,7.703089714050293,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
45.05740007195654,7.662320137023926,2.0,1.0,0.0,8.0,0.0,0.0,2.0,3.0,12.0,0.0
45.05740007195654,7.66446590423584,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0
45.05740007195654,7.666611671447754,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0
45.05740007195654,7.668757438659668,0.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,8.0,4.0
45.05740007195654,7.670903205871582,1.0,0.0,0.0,2.0,1.0,0.0,4.0,9.0,3.0,0.0
45.05740007195654,7.673048973083496,0.0,0.0,0.0,5.0,0.0,0.0,8.0,6.0,3.0,2.0
45.05740007195654,7.67519474029541,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0
45.05740007195654,7.677340507507324,0.0,1.0,0.0,10.0,1.0,1.0,5.0,4.0,3.0,3.0
45.05740007195654,7.679486274719238,0.0,0.0,0.0,14.0,8.0,1.0,0.0,3.0,3.0,1.0
45.05740007195654,7.681632041931152,0.0,0.0,0.0,14.0,4.0,0.0,1.0,2.0,7.0,2.0
45.05740007195654,7.683777809143066,2.0,0.0,0.0,12.0,1.0,0.0,2.0,3.0,5.0,4.0
45.05740007195654,7.6859235763549805,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0
45.05740007195654,7.6880693435668945,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
45.05740007195654,7.690215110778809,1.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0
45.05740007195654,7.692360877990723,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,0.0
45.05740007195654,7.694506645202637,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,7.0,1.0
45.05740007195654,7.696652412414551,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
45.05740007195654,7.698798179626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05740007195654,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05740007195654,7.703089714050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.055908811381066,7.662320137023926,0.0,1.0,0.0,2.0,1.0,0.0,4.0,10.0,8.0,3.0
45.055908811381066,7.66446590423584,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0
45.055908811381066,7.666611671447754,0.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,3.0,0.0
45.055908811381066,7.668757438659668,0.0,1.0,0.0,6.0,0.0,2.0,11.0,3.0,4.0,2.0
45.055908811381066,7.670903205871582,2.0,1.0,0.0,9.0,3.0,0.0,1.0,7.0,3.0,3.0
45.055908811381066,7.673048973083496,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0
45.055908811381066,7.67519474029541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0
45.055908811381066,7.677340507507324,1.0,1.0,0.0,8.0,3.0,0.0,4.0,4.0,4.0,3.0
45.055908811381066,7.679486274719238,1.0,1.0,0.0,2.0,2.0,0.0,11.0,4.0,3.0,2.0
45.055908811381066,7.681632041931152,0.0,2.0,1.0,4.0,2.0,0.0,3.0,6.0,10.0,1.0
45.055908811381066,7.683777809143066,2.0,0.0,0.0,2.0,1.0,1.0,11.0,5.0,5.0,3.0
45.055908811381066,7.6859235763549805,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
45.055908811381066,7.6880693435668945,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0
45.055908811381066,7.690215110778809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.055908811381066,7.692360877990723,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0
45.055908811381066,7.694506645202637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
45.055908811381066,7.696652412414551,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
45.055908811381066,7.698798179626465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45.055908811381066,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.055908811381066,7.703089714050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05441755080559,7.662320137023926,0.0,2.0,0.0,1.0,0.0,0.0,9.0,5.0,4.0,1.0
45.05441755080559,7.66446590423584,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0
45.05441755080559,7.666611671447754,0.0,0.0,0.0,4.0,0.0,1.0,5.0,6.0,5.0,0.0
45.05441755080559,7.668757438659668,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,3.0,0.0
45.05441755080559,7.670903205871582,1.0,2.0,0.0,5.0,1.0,2.0,8.0,4.0,5.0,2.0
45.05441755080559,7.673048973083496,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0
45.05441755080559,7.67519474029541,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,11.0,4.0
45.05441755080559,7.677340507507324,0.0,1.0,0.0,7.0,0.0,2.0,2.0,5.0,10.0,3.0
45.05441755080559,7.679486274719238,1.0,0.0,0.0,5.0,1.0,1.0,8.0,7.0,4.0,2.0
45.05441755080559,7.681632041931152,0.0,0.0,0.0,1.0,0.0,1.0,7.0,7.0,3.0,1.0
45.05441755080559,7.683777809143066,1.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0
45.05441755080559,7.6859235763549805,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45.05441755080559,7.6880693435668945,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
45.05441755080559,7.690215110778809,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
45.05441755080559,7.692360877990723,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
45.05441755080559,7.694506645202637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45.05441755080559,7.696652412414551,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
45.05441755080559,7.698798179626465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05441755080559,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05441755080559,7.703089714050293,2.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
45.05292629023011,7.662320137023926,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,4.0,0.0
45.05292629023011,7.66446590423584,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0
45.05292629023011,7.666611671447754,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0
45.05292629023011,7.668757438659668,2.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,7.0,6.0
45.05292629023011,7.670903205871582,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0
45.05292629023011,7.673048973083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.05292629023011,7.67519474029541,1.0,0.0,0.0,11.0,2.0,0.0,1.0,4.0,8.0,0.0
45.05292629023011,7.677340507507324,3.0,3.0,0.0,9.0,0.0,0.0,4.0,5.0,6.0,0.0
45.05292629023011,7.679486274719238,2.0,0.0,0.0,9.0,0.0,0.0,5.0,2.0,7.0,4.0
45.05292629023011,7.681632041931152,0.0,14.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,3.0
45.05292629023011,7.683777809143066,2.0,6.0,0.0,7.0,2.0,1.0,3.0,0.0,2.0,0.0
45.05292629023011,7.6859235763549805,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
45.05292629023011,7.6880693435668945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05292629023011,7.690215110778809,2.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0
45.05292629023011,7.692360877990723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.05292629023011,7.694506645202637,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05292629023011,7.696652412414551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05292629023011,7.698798179626465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45.05292629023011,7.700943946838379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.05292629023011,7.703089714050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
